framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,255,0.0145066666106383
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,511,0.020309332758188248
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,8191,0.15411200126012167
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,1023,0.03583999971548716
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,2047,0.04642133414745331
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,4095,0.08755200107892354
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1,1,48,48,128,0,1,float16,float16,16383,0.28706133365631104
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,3,0.010922666639089584
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,7,0.011264000087976456
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,15,0.011434666812419891
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,1,0.011264000087976456
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,31,0.012458667159080505
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,63,0.014848000059525171
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,127,0.014677333335081736
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,255,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,511,0.034304000437259674
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,2047,0.06911999980608623
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,1023,0.039936001102129616
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,8191,0.2599253257115682
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,16383,0.49373865127563477
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,64,1,48,48,128,0,1,float16,float16,1,0.0554666668176651
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,64,1,48,48,128,0,1,float16,float16,3,0.0576853354771932
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,64,1,48,48,128,0,1,float16,float16,7,0.05870933334032694
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2,1,48,48,128,0,1,float16,float16,4095,0.1423360009988149
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,64,1,48,48,128,0,1,float16,float16,15,0.07236266632874806
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,64,1,48,48,128,0,1,float16,float16,31,0.07406933108965556
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,64,1,48,48,128,0,1,float16,float16,63,0.08243200182914734
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,64,1,48,48,128,0,1,float16,float16,127,0.10871466994285583
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,64,1,48,48,128,0,1,float16,float16,511,0.47223468621571857
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,64,1,48,48,128,0,1,float16,float16,1023,0.9277439912160238
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,4,1,48,48,128,0,1,float16,float16,1,0.010410666465759277
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,4,1,48,48,128,0,1,float16,float16,7,0.010751999914646149
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,4,1,48,48,128,0,1,float16,float16,3,0.010751999914646149
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,4,1,48,48,128,0,1,float16,float16,31,0.013994666437307993
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,4,1,48,48,128,0,1,float16,float16,63,0.013994666437307993
